Sp.Scien.jetz,Sp.Eng.jetz,Sp.Scien.hbw,Sp.Eng.hbw,Match_jetz_birdlife,Order,strategy_3,distance_4,distance_quanti_RES0,distance_quanti_ALL
Poicephalus_cryptoxanthus,Brown-headed-Parrot,Poicephalus_cryptoxanthus,Brown-headed-Parrot,Poicephalus_cryptoxanthus,PSITTACIFORMES,resident,resident,0,303.140197815214
Poicephalus_flavifrons,Yellow-fronted-Parrot,Poicephalus_flavifrons,Yellow-fronted-Parrot,Poicephalus_flavifrons,PSITTACIFORMES,resident,resident,0,132.847955475046
Poicephalus_gulielmi,Red-fronted-Parrot,Poicephalus_gulielmi,Red-fronted-Parrot,Poicephalus_gulielmi,PSITTACIFORMES,resident,resident,0,410.103251235758
Poicephalus_meyeri,Meyers-Parrot,Poicephalus_meyeri,Brown-Parrot,Poicephalus_meyeri,PSITTACIFORMES,resident,resident,0,666.23789531048
Poicephalus_robustus,Brown-necked-Parrot,Poicephalus_robustus,Brown-necked-Parrot,Poicephalus_robustus,PSITTACIFORMES,resident,resident,0,574.236821254261
Poicephalus_rueppellii,Rueppells-Parrot,Poicephalus_rueppellii,RÃ¼ppells-Parrot,Poicephalus_rueppellii,PSITTACIFORMES,resident,resident,0,209.0320446991
Poicephalus_rufiventris,Red-bellied-Parrot,Poicephalus_rufiventris,Red-bellied-Parrot,Poicephalus_rufiventris,PSITTACIFORMES,resident,resident,0,331.036002374154
Poicephalus_senegalus,Senegal-Parrot,Poicephalus_senegalus,Senegal-Parrot,Poicephalus_senegalus,PSITTACIFORMES,resident,resident,0,432.316407351781
Polemaetus_bellicosus,Martial-Eagle,Polemaetus_bellicosus,Martial-Eagle,Polemaetus_bellicosus,ACCIPITRIFORMES,resident,resident,0,1071.15079356672
Polihierax_insignis,White-rumped-Falcon,Polihierax_insignis,White-rumped-Pygmy-falcon,Polihierax_insignis,FALCONIFORMES,resident,resident,0,242.391324072771
Polihierax_semitorquatus,Pygmy-Falcon,Polihierax_semitorquatus,African-Pygmy-falcon,Polihierax_semitorquatus,FALCONIFORMES,resident,resident,0,500.710442790809
Poliocephalus_poliocephalus,Hoary-headed-Grebe,Poliocephalus_poliocephalus,Hoary-headed-Grebe,Poliocephalus_poliocephalus,PODICIPEDIFORMES,partial_mig,variable,943.671605931249,943.671605931249
Poliocephalus_rufopectus,New-Zealand-Grebe,Poliocephalus_rufopectus,New-Zealand-Grebe,Poliocephalus_rufopectus,PODICIPEDIFORMES,resident,resident,0,94.0305170542602
Poliolais_lopezi,White-tailed-Warbler,Poliolais_lopezi,White-tailed-Warbler,Poliolais_lopezi,PASSERIFORMES,resident,resident,0,58.3663844345068
Polioptila_albiloris,White-lored-Gnatcatcher,Polioptila_albiloris,White-lored-Gnatcatcher,Polioptila_albiloris,PASSERIFORMES,resident,resident,0,206.031185503216
Polioptila_caerulea,Blue-grey-Gnatcatcher,Polioptila_caerulea,Blue-grey-Gnatcatcher,Polioptila_caerulea,PASSERIFORMES,partial_mig,variable,1200.95683806174,1200.95683806174
Polioptila_californica,California-Gnatcatcher,Polioptila_californica,California-Gnatcatcher,Polioptila_californica,PASSERIFORMES,resident,resident,0,124.287984958695
Polioptila_clementsi,Iquitos-Gnatcatcher,Polioptila_clementsi,Iquitos-Gnatcatcher,Polioptila_clementsi,PASSERIFORMES,resident,resident,0,0
Polioptila_dumicola,Masked-Gnatcatcher,Polioptila_dumicola,Masked-Gnatcatcher,Polioptila_dumicola,PASSERIFORMES,resident,resident,0,514.09734802176
Polioptila_guianensis,Guianan-Gnatcatcher,Polioptila_guianensis,Guianan-Gnatcatcher,Polioptila_guianensis,PASSERIFORMES,resident,resident,0,350.211101481103
Polioptila_lactea,Creamy-bellied-Gnatcatcher,Polioptila_lactea,Creamy-bellied-Gnatcatcher,Polioptila_lactea,PASSERIFORMES,resident,resident,0,184.802950016835
Polioptila_lembeyei,Cuban-Gnatcatcher,Polioptila_lembeyei,Cuban-Gnatcatcher,Polioptila_lembeyei,PASSERIFORMES,resident,resident,0,73.8058043550606
Polioptila_melanura,Black-tailed-Gnatcatcher,Polioptila_melanura,Black-tailed-Gnatcatcher,Polioptila_melanura,PASSERIFORMES,resident,resident,0,293.960215767495
Polioptila_nigriceps,Black-capped-Gnatcatcher,Polioptila_nigriceps,Black-capped-Gnatcatcher,Polioptila_nigriceps,PASSERIFORMES,resident,resident,0,130.46818341305
Polioptila_plumbea,Tropical-Gnatcatcher,Polioptila_plumbea,Tropical-Gnatcatcher,Polioptila_plumbea,PASSERIFORMES,resident,resident,0,745.516860434475
Polioptila_schistaceigula,Slate-throated-Gnatcatcher,Polioptila_schistaceigula,Slate-throated-Gnatcatcher,Polioptila_schistaceigula,PASSERIFORMES,resident,resident,0,123.572348185862
Polioxolmis_rufipennis,Rufous-webbed-Bush-tyrant,Polioxolmis_rufipennis,Rufous-webbed-Bush-tyrant,Polioxolmis_rufipennis,PASSERIFORMES,resident,resident,0,212.417241122582
Polyboroides_radiatus,Madagascar-Harrier-hawk,Polyboroides_radiatus,Madagascar-Harrier-hawk,Polyboroides_radiatus,ACCIPITRIFORMES,resident,resident,0,206.849001625354
Polyboroides_typus,African-Harrier-hawk,Polyboroides_typus,African-Harrier-hawk,Polyboroides_typus,ACCIPITRIFORMES,resident,resident,0,1025.16867760282
Polyonymus_caroli,Bronze-tailed-Comet,Polyonymus_caroli,Bronze-tailed-Comet,Polyonymus_caroli,CAPRIMULGIFORMES,resident,resident,0,116.919946373726
Polyplectron_bicalcaratum,Grey-Peacock-pheasant,Polyplectron_bicalcaratum,Grey-Peacock-pheasant,Polyplectron_bicalcaratum,GALLIFORMES,resident,resident,0,328.278266659223
Polyplectron_chalcurum,Bronze-tailed-Peacock-pheasant,Polyplectron_chalcurum,Bronze-tailed-Peacock-pheasant,Polyplectron_chalcurum,GALLIFORMES,resident,resident,0,118.468875003527
Polyplectron_germaini,Germains-Peacock-pheasant,Polyplectron_germaini,Germains-Peacock-pheasant,Polyplectron_germaini,GALLIFORMES,resident,resident,0,57.5626257817746
Polyplectron_inopinatum,Mountain-Peacock-pheasant,Polyplectron_inopinatum,Mountain-Peacock-pheasant,Polyplectron_inopinatum,GALLIFORMES,resident,resident,0,41.3399127436252
Polyplectron_katsumatae,Hainan-Peacock-pheasant,Polyplectron_katsumatae,Hainan-Peacock-pheasant,Polyplectron_katsumatae,GALLIFORMES,resident,resident,0,25.4666322805613
Polyplectron_malacense,Malayan-Peacock-pheasant,Polyplectron_malacense,Malay-Peacock-pheasant,Polyplectron_malacense,GALLIFORMES,resident,resident,0,99.2784722294982
Polyplectron_napoleonis,Palawan-Peacock-pheasant,Polyplectron_napoleonis,Palawan-Peacock-pheasant,Polyplectron_napoleonis,GALLIFORMES,resident,resident,0,41.1224861750809
Polyplectron_schleiermacheri,Bornean-Peacock-pheasant,Polyplectron_schleiermacheri,Bornean-Peacock-pheasant,Polyplectron_schleiermacheri,GALLIFORMES,resident,resident,0,169.948066449526
Polysticta_stelleri,Stellers-Eider,Polysticta_stelleri,Stellers-Eider,Polysticta_stelleri,ANSERIFORMES,strict_mig,variable,1822.45611089166,1822.45611089166
Polystictus_pectoralis,Bearded-Tachuri,Polystictus_pectoralis,Bearded-Tachuri,Polystictus_pectoralis,PASSERIFORMES,resident,resident,0,504.020093687974
Polystictus_superciliaris,Grey-backed-Tachuri,Polystictus_superciliaris,Grey-backed-Tachuri,Polystictus_superciliaris,PASSERIFORMES,resident,resident,0,165.822197032025
Polytelis_alexandrae,Princess-Parrot,Polytelis_alexandrae,Princess-Parrot,Polytelis_alexandrae,PSITTACIFORMES,resident,resident,0,276.490567054538
Polytelis_anthopeplus,Regent-Parrot,Polytelis_anthopeplus,Regent-Parrot,Polytelis_anthopeplus,PSITTACIFORMES,resident,resident,0,177.77723153101
Polytelis_swainsonii,Superb-Parrot,Polytelis_swainsonii,Superb-Parrot,Polytelis_swainsonii,PSITTACIFORMES,partial_mig,short,201.331274716735,201.331274716735
Polytmus_guainumbi,White-tailed-Goldenthroat,Polytmus_guainumbi,White-tailed-Goldenthroat,Polytmus_guainumbi,CAPRIMULGIFORMES,resident,resident,0,651.649004052006
Polytmus_milleri,Tepui-Goldenthroat,Polytmus_milleri,Tepui-Goldenthroat,Polytmus_milleri,CAPRIMULGIFORMES,resident,resident,0,78.2894899958192
Polytmus_theresiae,Green-tailed-Goldenthroat,Polytmus_theresiae,Green-tailed-Goldenthroat,Polytmus_theresiae,CAPRIMULGIFORMES,resident,resident,0,410.640250087405
Pomarea_dimidiata,Rarotonga-Monarch,Pomarea_dimidiata,Rarotonga-Monarch,Pomarea_dimidiata,PASSERIFORMES,resident,resident,0,0
Pomarea_iphis,Iphis-Monarch,Pomarea_iphis,Iphis-Monarch,Pomarea_iphis,PASSERIFORMES,resident,resident,0,0
Pomarea_mendozae,Marquesan-Monarch,Pomarea_mendozae,Marquesas-Monarch,Pomarea_mendozae,PASSERIFORMES,resident,resident,0,0
Pomarea_nigra,Tahiti-Monarch,Pomarea_nigra,Tahiti-Monarch,Pomarea_nigra,PASSERIFORMES,resident,resident,0,0
Pomarea_whitneyi,Fatuhiva-Monarch,Pomarea_whitneyi,Fatuhiva-Monarch,Pomarea_whitneyi,PASSERIFORMES,resident,resident,0,0
Pomatorhinus_erythrocnemis,Black-necklaced-Scimitar-babbler,Pomatorhinus_erythrocnemis,Black-necklaced-Scimitar-babbler,Pomatorhinus_erythrocnemis,PASSERIFORMES,resident,resident,0,50.3366889235918
Pomatorhinus_erythrogenys,Rusty-cheeked-Scimitar-babbler,Pomatorhinus_erythrogenys,Rusty-cheeked-Scimitar-babbler,Pomatorhinus_erythrogenys,PASSERIFORMES,resident,resident,0,275.790010383449
Pomatorhinus_ferruginosus,Coral-billed-Scimitar-babbler,Pomatorhinus_ferruginosus,Coral-billed-Scimitar-babbler,Pomatorhinus_ferruginosus,PASSERIFORMES,resident,resident,0,313.869462001605
Pomatorhinus_gravivox,Black-streaked-Scimitar-babbler,Pomatorhinus_gravivox,Black-streaked-Scimitar-babbler,Pomatorhinus_gravivox,PASSERIFORMES,resident,resident,0,356.75140299461
Pomatorhinus_horsfieldii,Indian-Scimitar-babbler,Pomatorhinus_horsfieldii,Indian-Scimitar-babbler,Pomatorhinus_horsfieldii,PASSERIFORMES,resident,resident,0,310.497917709038
Pomatorhinus_hypoleucos,Large-Scimitar-babbler,Pomatorhinus_hypoleucos,Large-Scimitar-babbler,Pomatorhinus_hypoleucos,PASSERIFORMES,resident,resident,0,386.618745782896
Pomatorhinus_mcclellandi,Spot-breasted-Scimitar-babbler,Pomatorhinus_mcclellandi,Spot-breasted-Scimitar-babbler,Pomatorhinus_mcclellandi,PASSERIFORMES,resident,resident,0,156.059882744073
Pomatorhinus_melanurus,Sri-Lanka-Scimitar-babbler,Pomatorhinus_melanurus,Sri-Lankan-Scimitar-babbler,Pomatorhinus_melanurus,PASSERIFORMES,resident,resident,0,66.3735741484205
Pomatorhinus_montanus,Chestnut-backed-Scimitar-babbler,Pomatorhinus_montanus,Chestnut-backed-Scimitar-babbler,Pomatorhinus_montanus,PASSERIFORMES,resident,resident,0,338.854849839584
Pomatorhinus_musicus,Taiwan-Scimitar-babbler,Pomatorhinus_musicus,Taiwan-Scimitar-babbler,Pomatorhinus_musicus,PASSERIFORMES,resident,resident,0,54.2069242591733
Pomatorhinus_ochraceiceps,Red-billed-Scimitar-babbler,Pomatorhinus_ochraceiceps,Orange-billed-Scimitar-babbler,Pomatorhinus_ochraceiceps,PASSERIFORMES,resident,resident,0,304.769463222242
Pomatorhinus_ruficollis,Streak-breasted-Scimitar-babbler,Pomatorhinus_ruficollis,Streak-breasted-Scimitar-babbler,Pomatorhinus_ruficollis,PASSERIFORMES,resident,resident,0,424.023769245757
Pomatorhinus_schisticeps,White-browed-Scimitar-babbler,Pomatorhinus_schisticeps,White-browed-Scimitar-babbler,Pomatorhinus_schisticeps,PASSERIFORMES,resident,resident,0,393.210911241875
Pomatorhinus_swinhoei,Grey-sided-Scimitar-babbler,Pomatorhinus_swinhoei,Grey-sided-Scimitar-babbler,Pomatorhinus_swinhoei,PASSERIFORMES,resident,resident,0,205.779313701372
Pomatostomus_halli,Halls-Babbler,Pomatostomus_halli,Halls-Babbler,Pomatostomus_halli,PASSERIFORMES,resident,resident,0,184.712235911497
Pomatostomus_isidorei,New-Guinea-Babbler,Pomatostomus_isidorei,New-Guinea-Babbler,Pomatostomus_isidorei,PASSERIFORMES,resident,resident,0,261.565760030684
Pomatostomus_ruficeps,Chestnut-crowned-Babbler,Pomatostomus_ruficeps,Chestnut-crowned-Babbler,Pomatostomus_ruficeps,PASSERIFORMES,resident,resident,0,265.167268133352
Pomatostomus_superciliosus,White-browed-Babbler,Pomatostomus_superciliosus,White-browed-Babbler,Pomatostomus_superciliosus,PASSERIFORMES,resident,resident,0,551.749194848443
Pomatostomus_temporalis,Grey-crowned-Babbler,Pomatostomus_temporalis,Grey-crowned-Babbler,Pomatostomus_temporalis,PASSERIFORMES,resident,resident,0,585.448071766932
Pooecetes_gramineus,Vesper-Sparrow,Pooecetes_gramineus,Vesper-Sparrow,Pooecetes_gramineus,PASSERIFORMES,partial_mig,variable,1503.71111313251,1503.71111313251
Poospiza_alticola,Plain-tailed-Warbling-finch,Poospiza_alticola,Plain-tailed-Warbling-finch,Poospiza_alticola,PASSERIFORMES,resident,resident,0,41.035877562605
Poospiza_boliviana,Bolivian-Warbling-finch,Poospiza_boliviana,Bolivian-Warbling-finch,Poospiza_boliviana,PASSERIFORMES,resident,resident,0,75.8473091122353
Poospiza_cabanisi,Grey-throated-Warbling-finch,Poospiza_cabanisi,Grey-throated-Warbling-finch,Poospiza_cabanisi,PASSERIFORMES,resident,resident,0,208.602192310101
Poospiza_caesar,Chestnut-breasted-Mountain-finch,Poospiza_caesar,Chestnut-breasted-Mountain-finch,Poospiza_caesar,PASSERIFORMES,resident,resident,0,51.6334097460591
Poospiza_cinerea,Cinereous-Warbling-finch,Poospiza_cinerea,Cinereous-Warbling-finch,Poospiza_cinerea,PASSERIFORMES,resident,resident,0,40.8654846721692
Poospiza_erythrophrys,Rusty-browed-Warbling-finch,Poospiza_erythrophrys,Rusty-browed-Warbling-finch,Poospiza_erythrophrys,PASSERIFORMES,resident,resident,0,111.948084924754
Poospiza_hispaniolensis,Collared-Warbling-finch,Poospiza_hispaniolensis,Collared-Warbling-finch,Poospiza_hispaniolensis,PASSERIFORMES,resident,resident,0,130.497406731834
Poospiza_hypochondria,Rufous-sided-Warbling-finch,Poospiza_hypocondria,Rufous-sided-Warbling-finch,Poospiza_hypochondria,PASSERIFORMES,resident,resident,0,172.032841673773
Poospiza_lateralis,Buff-throated-Warbling-finch,Poospiza_lateralis,Buff-throated-Warbling-finch,Poospiza_lateralis,PASSERIFORMES,resident,resident,0,71.2410603592423
Poospiza_melanoleuca,Black-capped-Warbling-finch,Poospiza_melanoleuca,Black-capped-Warbling-finch,Poospiza_melanoleuca,PASSERIFORMES,resident,resident,0,305.681801112442
Poospiza_nigrorufa,Black-and-rufous-Warbling-finch,Poospiza_nigrorufa,Black-and-rufous-Warbling-finch,Poospiza_nigrorufa,PASSERIFORMES,resident,resident,0,341.108338786261
Poospiza_ornata,Cinnamon-Warbling-finch,Poospiza_ornata,Cinnamon-Warbling-finch,Poospiza_ornata,PASSERIFORMES,partial_mig,short,300.838124689659,300.838124689659
Poospiza_rubecula,Rufous-breasted-Warbling-finch,Poospiza_rubecula,Rufous-breasted-Warbling-finch,Poospiza_rubecula,PASSERIFORMES,resident,resident,0,25.8841872664852
Poospiza_thoracica,Bay-chested-Warbling-finch,Poospiza_thoracica,Bay-chested-Warbling-finch,Poospiza_thoracica,PASSERIFORMES,resident,resident,0,104.610721313762
Poospiza_torquata,Ringed-Warbling-finch,Poospiza_torquata,Ringed-Warbling-finch,Poospiza_torquata,PASSERIFORMES,partial_mig,short,535.726401028429,535.726401028429
Poospiza_whitii,Black-and-chestnut-Warbling-Finch,Poospiza_nigrorufa,Black-and-rufous-Warbling-finch,Poospiza_nigrorufa,PASSERIFORMES,resident,resident,0,341.108338786261
Porphyrio_alleni,Allens-Gallinule,Porphyrio_alleni,Allens-Gallinule,Porphyrio_alleni,GRUIFORMES,resident,resident,0,1059.61718681435
Porphyrio_flavirostris,Azure-Gallinule,Porphyrio_flavirostris,Azure-Gallinule,Porphyrio_flavirostris,GRUIFORMES,resident,resident,0,664.797047198026
Porphyrio_hochstetteri,Takahe,Porphyrio_hochstetteri,South-Island-Takahe,Porphyrio_hochstetteri,GRUIFORMES,resident,resident,0,13.0685458946278
Porphyrio_martinica,Yellow-legged-Gallinule,Porphyrio_martinicus,Purple-Gallinule,Porphyrio_martinicus,GRUIFORMES,partial_mig,short,3412.08112439668,3412.08112439668
Porphyrio_porphyrio,Purple-Swamphen,Porphyrio_porphyrio,Purple-Swamphen,Porphyrio_porphyrio,GRUIFORMES,resident,resident,0,1952.14188431793
Porphyrolaema_porphyrolaema,Purple-throated-Cotinga,Porphyrolaema_porphyrolaema,Purple-throated-Cotinga,Porphyrolaema_porphyrolaema,PASSERIFORMES,resident,resident,0,378.588115791684
Porphyrospiza_caerulescens,Blue-Finch,Porphyrospiza_caerulescens,Blue-Finch,Porphyrospiza_caerulescens,PASSERIFORMES,resident,resident,0,329.541006702604
Porzana_albicollis,Ash-throated-Crake,Porzana_albicollis,Ash-throated-Crake,Porzana_albicollis,GRUIFORMES,resident,resident,0,684.633224845593
Porzana_atra,Henderson-Crake,Zapornia_atra,Henderson-Crake,Zapornia_atra,GRUIFORMES,resident,resident,0,0
Porzana_carolina,Sora,Porzana_carolina,Sora,Porzana_carolina,GRUIFORMES,strict_mig,variable,2316.37132750009,2316.37132750009
Porzana_cinerea,White-browed-Crake,Amaurornis_cinerea,White-browed-Crake,Amaurornis_cinerea,GRUIFORMES,resident,resident,0,1011.52686059311
Porzana_flaviventer,Yellow-breasted-Crake,Hapalocrex_flaviventer,Yellow-breasted-Crake,Hapalocrex_flaviventer,GRUIFORMES,resident,resident,0,896.298296318069
Porzana_fluminea,Australian-Crake,Porzana_fluminea,Australian-Crake,Porzana_fluminea,GRUIFORMES,resident,resident,0,446.128429205645
Porzana_fusca,Ruddy-breasted-Crake,Zapornia_fusca,Ruddy-breasted-Crake,Zapornia_fusca,GRUIFORMES,partial_mig,variable,1284.4725243213,1284.4725243213
Porzana_parva,Little-Crake,Zapornia_parva,Little-Crake,Zapornia_parva,GRUIFORMES,strict_mig,long,2254.82753451287,2254.82753451287
Porzana_paykullii,Band-bellied-Crake,Zapornia_paykullii,Band-bellied-Crake,Zapornia_paykullii,GRUIFORMES,strict_mig,long,3727.82006275088,3727.82006275088
Porzana_porzana,Spotted-Crake,Porzana_porzana,Spotted-Crake,Porzana_porzana,GRUIFORMES,strict_mig,long,4640.43998514879,4640.43998514879
Porzana_pusilla,Baillons-Crake,Zapornia_pusilla,Baillons-Crake,Zapornia_pusilla,GRUIFORMES,partial_mig,long,4557.06500783609,4557.06500783609
Porzana_spiloptera,Dot-winged-Crake,Porzana_spiloptera,Dot-winged-Crake,Porzana_spiloptera,GRUIFORMES,resident,resident,0,229.697563977045
Porzana_tabuensis,Spotless-Crake,Zapornia_tabuensis,Spotless-Crake,Zapornia_tabuensis,GRUIFORMES,resident,resident,0,1042.6127628898
Premnoplex_brunnescens,Spotted-Barbtail,Premnoplex_brunnescens,Spotted-Barbtail,Premnoplex_brunnescens,PASSERIFORMES,resident,resident,0,383.400149829413
Premnoplex_tatei,White-throated-Barbtail,Premnoplex_tatei,White-throated-Barbtail,Premnoplex_tatei,PASSERIFORMES,resident,resident,0,18.4349275916914
Premnornis_guttuligera,Rusty-winged-Barbtail,Premnornis_guttuligera,Rusty-winged-Barbtail,Premnornis_guttuliger,PASSERIFORMES,resident,resident,0,288.445827980815
Primolius_auricollis,Yellow-collared-Macaw,Primolius_auricollis,Yellow-collared-Macaw,Primolius_auricollis,PSITTACIFORMES,resident,resident,0,253.215688141318
Primolius_couloni,Blue-headed-Macaw,Primolius_couloni,Blue-headed-Macaw,Primolius_couloni,PSITTACIFORMES,resident,resident,0,169.883150398556
Primolius_maracana,Blue-winged-Macaw,Primolius_maracana,Blue-winged-Macaw,Primolius_maracana,PSITTACIFORMES,resident,resident,0,478.682129149013
Prinia_atrogularis,Hill-Prinia,Prinia_atrogularis,Hill-Prinia,Prinia_atrogularis,PASSERIFORMES,resident,resident,0,452.13476362063
Prinia_bairdii,Banded-Prinia,Prinia_bairdii,Banded-Prinia,Prinia_bairdii,PASSERIFORMES,resident,resident,0,330.898680536372
Prinia_buchanani,Rufous-fronted-Prinia,Prinia_buchanani,Rufous-fronted-Prinia,Prinia_buchanani,PASSERIFORMES,resident,resident,0,358.644344019209
Prinia_burnesii,Rufous-vented-Prinia,Prinia_burnesii,Rufous-vented-Prinia,Prinia_burnesii,PASSERIFORMES,resident,resident,0,212.256078237876
Prinia_cinereocapilla,Grey-crowned-Prinia,Prinia_cinereocapilla,Grey-crowned-Prinia,Prinia_cinereocapilla,PASSERIFORMES,resident,resident,0,75.8559543860916
Prinia_crinigera,Striated-Prinia,Prinia_crinigera,Striated-Prinia,Prinia_crinigera,PASSERIFORMES,resident,resident,0,505.234237834215
Prinia_familiaris,Bar-winged-Prinia,Prinia_familiaris,Bar-winged-Prinia,Prinia_familiaris,PASSERIFORMES,resident,resident,0,183.052378990588
Prinia_flavicans,Black-chested-Prinia,Prinia_flavicans,Black-chested-Prinia,Prinia_flavicans,PASSERIFORMES,resident,resident,0,414.962747202173
Prinia_flaviventris,Yellow-bellied-Prinia,Prinia_flaviventris,Yellow-bellied-Prinia,Prinia_flaviventris,PASSERIFORMES,resident,resident,0,758.136603440802
Prinia_fluviatilis,River-Prinia,Prinia_fluviatilis,River-Prinia,Prinia_fluviatilis,PASSERIFORMES,resident,resident,0,91.0984985116893
Prinia_gracilis,Graceful-Prinia,Prinia_gracilis,Graceful-Prinia,Prinia_gracilis,PASSERIFORMES,resident,resident,0,765.649186410111
Prinia_hodgsonii,Grey-breasted-Prinia,Prinia_hodgsonii,Grey-breasted-Prinia,Prinia_hodgsonii,PASSERIFORMES,resident,resident,0,606.748533952806
Prinia_hypoxantha,Saffron-breasted-Prinia,Prinia_hypoxantha,Drakensberg-Prinia,Prinia_hypoxantha,PASSERIFORMES,resident,resident,0,129.390379063878
Prinia_inornata,Plain-Prinia,Prinia_inornata,Plain-Prinia,Prinia_inornata,PASSERIFORMES,resident,resident,0,775.474124794434
Prinia_leontica,White-eyed-Prinia,Schistolais_leontica,Sierra-Leone-Prinia,Prinia_leontica,PASSERIFORMES,resident,resident,0,41.1550930187159
Prinia_leucopogon,White-chinned-Prinia,Schistolais_leucopogon,White-chinned-Prinia,Prinia_leucopogon,PASSERIFORMES,resident,resident,0,491.822681698459
Prinia_maculosa,Karoo-Prinia,Prinia_maculosa,Karoo-Prinia,Prinia_maculosa,PASSERIFORMES,resident,resident,0,202.178916731628
Prinia_molleri,Sao-Tome-Prinia,Prinia_molleri,Sao-Tome-Prinia,Prinia_molleri,PASSERIFORMES,resident,resident,0,18.4290481386533
